sites	X9	X12	Mont	Name_fish	Data	Year_sampling	X0	X1	X2	X3	X4	X5	X6	X7	X8	X9.1	X10	X11	X12.1	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33
P0303	2	21	21a	P0303	Fish_CamposSulinos_RS	2014	5.50144932	5.218945934	4.351198668	3.463502617	2.882527755	2.97018459	3.175501405	2.640118562	2.927845131	2.947199064	3.046060405	2.496430097	2.771448366	2.786358046	2.942936932	3.270141268	3.009698087	2.668011192	2.811143723	3.260729401	3.609678928	3.450844091	3.459045669	3.892054804	3.731238441	3.840114836	3.705763495	3.44299305	3.25083715	3.258319492	NA	NA	NA	NA
P0312	3	31	31a	P0312	Fish_CamposSulinos_RS	2014	15.03501221	14.33833686	11.69694612	10.25042593	9.682900823	9.429150092	9.341791221	8.463338028	9.45316268	9.057313992	9.537899643	8.762433603	9.947013394	10.31480658	9.998755374	9.216327526	9.987459262	11.48109824	11.7864119	12.64545365	13.37569292	14.55863849	14.49634349	14.20379167	13.95767322	14.36251422	14.19787562	12.79389032	11.56977573	11.5622004	NA	NA	NA	NA
P0314	3	32	32a	P0314	Fish_CamposSulinos_RS	2014	15.03501221	14.33833686	11.69694612	10.25042593	9.682900823	9.429150092	9.341791221	8.463338028	9.45316268	9.057313992	9.537899643	8.762433603	9.947013394	10.31480658	9.998755374	9.216327526	9.987459262	11.48109824	11.7864119	12.64545365	13.37569292	14.55863849	14.49634349	14.20379167	13.95767322	14.36251422	14.19787562	12.79389032	11.56977573	11.5622004	NA	NA	NA	NA
P0325	1	12	12a	P0325	Fish_CamposSulinos_RS	2014	28.7405719	24.067896	17.80310875	13.54851231	12.97735126	13.32267789	12.59138131	11.21394399	10.27983026	10.14611706	9.488147447	6.663904551	6.615082705	6.625479271	7.321467717	8.611924573	8.722046552	7.498733153	7.099030316	7.439845322	9.137800881	10.59422961	11.43779333	12.96999556	12.98200193	13.61393268	13.22028271	11.219849	10.53653129	10.52539419	NA	NA	NA	NA
P0333	98	982	982a	P0333	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0334	98	982	982b	P0334	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0339	98	984	984a	P0339	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0342	98	983	983b	P0342	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0343	98	983	983c	P0343	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0344	99	991	991a	P0344	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0345	98	981	981a	P0345	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0349	99	991	991c	P0349	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0350	99	991	991b	P0350	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0351	99	992	992d	P0351	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0352	99	992	992b	P0352	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0353	99	992	992a	P0353	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0354	99	992	992c	P0354	Fish_Cerrado_GO	2013	33.48960876	33.83214763	33.48614191	32.87738444	31.94834738	31.67523634	31.27841944	31.10379247	31.1814208	29.9242978	28.97265043	27.88454628	25.87140503	24.85873886	23.75018279	23.17524444	23.41831144	22.70030961	22.87691709	23.26070251	21.99119519	21.71378144	21.13464418	20.4510186	20.23087294	20.91010941	20.89024037	19.16213677	20.05527806	NA	NA	NA	NA	NA
P0355	100	1001	1001a	P0355	Fish_Cerrado_GO	2013	35.68670268	35.84983299	35.63183775	34.89460012	34.35142759	33.93787386	33.69687636	32.56285427	33.32735735	32.53294781	31.59839852	30.62053625	29.41225137	29.41859129	29.0597564	28.59355254	28.31293461	27.26744213	27.44964669	27.36545797	25.936361	26.07390725	25.32718979	24.12628309	22.99427395	23.00710738	22.6105593	20.5533043	21.1381236	NA	NA	NA	NA	NA
P0356	100	1001	1001b	P0356	Fish_Cerrado_GO	2013	35.68670268	35.84983299	35.63183775	34.89460012	34.35142759	33.93787386	33.69687636	32.56285427	33.32735735	32.53294781	31.59839852	30.62053625	29.41225137	29.41859129	29.0597564	28.59355254	28.31293461	27.26744213	27.44964669	27.36545797	25.936361	26.07390725	25.32718979	24.12628309	22.99427395	23.00710738	22.6105593	20.5533043	21.1381236	NA	NA	NA	NA	NA
P0357	100	1002	1002c	P0357	Fish_Cerrado_GO	2013	35.68670268	35.84983299	35.63183775	34.89460012	34.35142759	33.93787386	33.69687636	32.56285427	33.32735735	32.53294781	31.59839852	30.62053625	29.41225137	29.41859129	29.0597564	28.59355254	28.31293461	27.26744213	27.44964669	27.36545797	25.936361	26.07390725	25.32718979	24.12628309	22.99427395	23.00710738	22.6105593	20.5533043	21.1381236	NA	NA	NA	NA	NA
P0358	100	1002	1002a	P0358	Fish_Cerrado_GO	2013	35.68670268	35.84983299	35.63183775	34.89460012	34.35142759	33.93787386	33.69687636	32.56285427	33.32735735	32.53294781	31.59839852	30.62053625	29.41225137	29.41859129	29.0597564	28.59355254	28.31293461	27.26744213	27.44964669	27.36545797	25.936361	26.07390725	25.32718979	24.12628309	22.99427395	23.00710738	22.6105593	20.5533043	21.1381236	NA	NA	NA	NA	NA
P0359	100	1002	1002b	P0359	Fish_Cerrado_GO	2013	35.68670268	35.84983299	35.63183775	34.89460012	34.35142759	33.93787386	33.69687636	32.56285427	33.32735735	32.53294781	31.59839852	30.62053625	29.41225137	29.41859129	29.0597564	28.59355254	28.31293461	27.26744213	27.44964669	27.36545797	25.936361	26.07390725	25.32718979	24.12628309	22.99427395	23.00710738	22.6105593	20.5533043	21.1381236	NA	NA	NA	NA	NA
P0361	98	983	983a	P0361	Fish_Cerrado_GO	2013	48.06580097	48.34141266	47.81420693	46.99837929	46.17009604	45.53334655	44.98680669	44.2357215	44.73978521	43.75828688	42.41363493	41.41101821	39.62352941	38.98463267	38.10910716	37.23491874	36.61673322	35.80596032	35.18223992	35.89632064	35.05942544	33.75763593	33.88700937	33.3274724	33.2502277	34.48179679	36.09501562	36.17752133	36.67740408	NA	NA	NA	NA	NA
P0362	94	941	941a	P0362	Fish_Cerrado_GO	2013	57.59411848	57.42293838	57.18749203	56.20035776	56.35974878	56.38154028	56.29323193	56.86469651	57.86504599	56.69314921	55.44733923	56.66064594	56.2442142	55.76279848	55.00487224	54.960338	56.17646871	56.34153644	56.50280977	58.05162681	57.43905744	57.28594574	56.84724824	56.90391243	58.12491441	57.12236088	58.20962076	58.02809315	58.78769987	NA	NA	NA	NA	NA
P0363	94	942	942a	P0363	Fish_Cerrado_GO	2013	57.59411848	57.42293838	57.18749203	56.20035776	56.35974878	56.38154028	56.29323193	56.86469651	57.86504599	56.69314921	55.44733923	56.66064594	56.2442142	55.76279848	55.00487224	54.960338	56.17646871	56.34153644	56.50280977	58.05162681	57.43905744	57.28594574	56.84724824	56.90391243	58.12491441	57.12236088	58.20962076	58.02809315	58.78769987	NA	NA	NA	NA	NA
P0373	94	941	941b	P0373	Fish_Cerrado_GO	2013	57.59411848	57.42293838	57.18749203	56.20035776	56.35974878	56.38154028	56.29323193	56.86469651	57.86504599	56.69314921	55.44733923	56.66064594	56.2442142	55.76279848	55.00487224	54.960338	56.17646871	56.34153644	56.50280977	58.05162681	57.43905744	57.28594574	56.84724824	56.90391243	58.12491441	57.12236088	58.20962076	58.02809315	58.78769987	NA	NA	NA	NA	NA
P0377	96	961	961a	P0377	Fish_Cerrado_GO	2013	31.25779682	30.2695561	28.90410909	28.64599403	28.39746721	28.29621308	28.38770168	29.05732739	29.28881851	29.22010817	28.39814388	28.05260922	27.51689341	26.86598709	25.71567551	25.3712506	25.16900592	24.62111579	23.62209661	22.86746224	22.77372263	21.9397544	20.95822436	19.8316061	19.15060156	18.69820832	18.13312793	18.36237489	18.71549968	NA	NA	NA	NA	NA
P0379	95	952	952b	P0379	Fish_Cerrado_GO	2013	47.5438324	47.07635047	46.91721692	46.39804498	45.83499234	45.81228721	45.56334816	45.92626461	46.76029897	45.61634729	43.46552394	41.95417324	40.58820807	38.3100931	36.95033461	35.97220629	35.90900103	34.61143011	33.28015495	32.8278654	31.8050134	30.10117878	30.91554126	30.85881438	29.89517001	27.97180585	27.86194612	27.98187311	28.19521396	NA	NA	NA	NA	NA
P0380	95	951	951a	P0380	Fish_Cerrado_GO	2013	47.5438324	47.07635047	46.91721692	46.39804498	45.83499234	45.81228721	45.56334816	45.92626461	46.76029897	45.61634729	43.46552394	41.95417324	40.58820807	38.3100931	36.95033461	35.97220629	35.90900103	34.61143011	33.28015495	32.8278654	31.8050134	30.10117878	30.91554126	30.85881438	29.89517001	27.97180585	27.86194612	27.98187311	28.19521396	NA	NA	NA	NA	NA
P0381	95	952	952a	P0381	Fish_Cerrado_GO	2013	47.5438324	47.07635047	46.91721692	46.39804498	45.83499234	45.81228721	45.56334816	45.92626461	46.76029897	45.61634729	43.46552394	41.95417324	40.58820807	38.3100931	36.95033461	35.97220629	35.90900103	34.61143011	33.28015495	32.8278654	31.8050134	30.10117878	30.91554126	30.85881438	29.89517001	27.97180585	27.86194612	27.98187311	28.19521396	NA	NA	NA	NA	NA
P0382	96	962	962a	P0382	Fish_Cerrado_GO	2013	31.25779682	30.2695561	28.90410909	28.64599403	28.39746721	28.29621308	28.38770168	29.05732739	29.28881851	29.22010817	28.39814388	28.05260922	27.51689341	26.86598709	25.71567551	25.3712506	25.16900592	24.62111579	23.62209661	22.86746224	22.77372263	21.9397544	20.95822436	19.8316061	19.15060156	18.69820832	18.13312793	18.36237489	18.71549968	NA	NA	NA	NA	NA
P0383	96	962	962c	P0383	Fish_Cerrado_GO	2013	31.25779682	30.2695561	28.90410909	28.64599403	28.39746721	28.29621308	28.38770168	29.05732739	29.28881851	29.22010817	28.39814388	28.05260922	27.51689341	26.86598709	25.71567551	25.3712506	25.16900592	24.62111579	23.62209661	22.86746224	22.77372263	21.9397544	20.95822436	19.8316061	19.15060156	18.69820832	18.13312793	18.36237489	18.71549968	NA	NA	NA	NA	NA
P0384	96	962	962b	P0384	Fish_Cerrado_GO	2013	31.25779682	30.2695561	28.90410909	28.64599403	28.39746721	28.29621308	28.38770168	29.05732739	29.28881851	29.22010817	28.39814388	28.05260922	27.51689341	26.86598709	25.71567551	25.3712506	25.16900592	24.62111579	23.62209661	22.86746224	22.77372263	21.9397544	20.95822436	19.8316061	19.15060156	18.69820832	18.13312793	18.36237489	18.71549968	NA	NA	NA	NA	NA
P0391	81	811	811c	P0391	Fish_Cerrado_MG	2011	86.92112078	86.30091996	86.45301055	86.53055298	86.81660844	86.88212689	87.30625865	87.50845619	87.35534115	87.49409922	87.28374027	86.60744307	86.64385339	86.71908974	86.07988605	85.7653347	84.73137132	84.22831682	83.49612234	80.9636819	80.0814544	80.79406904	80.32912775	80.19435315	79.82765867	80.78934442	80.39485116	NA	NA	NA	NA	NA	NA	NA
P0392	82	822	822a	P0392	Fish_Cerrado_MG	2011	72.83035124	72.70922051	72.8786803	72.91143282	73.04169864	72.99389154	73.32762654	73.45388661	73.02702691	72.86316101	73.01041474	72.94761644	72.75137884	72.78320523	72.76507573	72.8235422	72.94098408	72.06249666	71.35648538	71.4535046	71.44168214	71.31373727	71.87628956	72.12865884	71.83999288	71.913719	72.33385239	NA	NA	NA	NA	NA	NA	NA
P0394	82	821	821a	P0394	Fish_Cerrado_MG	2011	72.83035124	72.70922051	72.8786803	72.91143282	73.04169864	72.99389154	73.32762654	73.45388661	73.02702691	72.86316101	73.01041474	72.94761644	72.75137884	72.78320523	72.76507573	72.8235422	72.94098408	72.06249666	71.35648538	71.4535046	71.44168214	71.31373727	71.87628956	72.12865884	71.83999288	71.913719	72.33385239	NA	NA	NA	NA	NA	NA	NA
P0398	83	832	832a	P0398	Fish_Cerrado_MG	2011	74.16030329	73.7644122	74.0695169	74.00373827	73.66228578	73.54463711	73.83686209	73.67162483	73.78699669	73.92869696	74.46757485	75.38558879	75.07391431	75.33446511	75.48871434	75.04470829	74.81440831	74.67588305	74.34377471	74.90164314	75.72641802	75.88082227	76.10215113	76.21761308	75.55348622	75.60531112	76.21816409	NA	NA	NA	NA	NA	NA	NA
P0405	82	822	822b	P0405	Fish_Cerrado_MG	2011	72.83035124	72.70922051	72.8786803	72.91143282	73.04169864	72.99389154	73.32762654	73.45388661	73.02702691	72.86316101	73.01041474	72.94761644	72.75137884	72.78320523	72.76507573	72.8235422	72.94098408	72.06249666	71.35648538	71.4535046	71.44168214	71.31373727	71.87628956	76.21761308	71.83999288	71.913719	72.33385239	NA	NA	NA	NA	NA	NA	NA
P0407	84	842	842a	P0407	Fish_Cerrado_MG	2011	84.44412314	84.081704	83.96929867	84.18492083	84.14552454	84.46183664	85.15897971	85.33348232	85.3244407	85.13233533	84.69965086	84.47811375	83.82324908	83.30476909	83.62695232	83.8897991	84.17161817	84.26983328	84.80634773	85.12987452	85.57828936	85.99544572	85.76078354	86.09104095	85.65960987	85.59031341	85.80661715	NA	NA	NA	NA	NA	NA	NA
P0410	84	841	841a	P0410	Fish_Cerrado_MG	2011	84.44412314	84.081704	83.96929867	84.18492083	84.14552454	84.46183664	85.15897971	85.33348232	85.3244407	85.13233533	84.69965086	84.47811375	83.82324908	83.30476909	83.62695232	83.8897991	84.17161817	84.26983328	84.80634773	85.12987452	85.57828936	85.99544572	85.76078354	86.09104095	85.65960987	85.59031341	85.80661715	NA	NA	NA	NA	NA	NA	NA
P0413	81	811	811a	P0413	Fish_Cerrado_MG	2011	86.92112078	86.30091996	86.45301055	86.53055298	86.81660844	86.88212689	87.30625865	87.50845619	87.35534115	87.49409922	87.28374027	86.60744307	86.64385339	86.71908974	86.07988605	85.7653347	84.73137132	84.22831682	83.49612234	80.9636819	80.0814544	80.79406904	80.32912775	80.19435315	79.82765867	80.78934442	80.39485116	NA	NA	NA	NA	NA	NA	NA
P0414	83	831	831a	P0414	Fish_Cerrado_MG	2011	74.16030329	73.7644122	74.0695169	74.00373827	73.66228578	73.54463711	73.83686209	73.67162483	73.78699669	73.92869696	74.46757485	75.38558879	75.07391431	75.33446511	75.48871434	75.04470829	74.81440831	74.67588305	74.34377471	74.90164314	75.72641802	75.88082227	76.10215113	76.21761308	75.55348622	75.60531112	76.21816409	NA	NA	NA	NA	NA	NA	NA
P0419	84	842	842b	P0419	Fish_Cerrado_MG	2011	84.44412314	84.081704	83.96929867	84.18492083	84.14552454	84.46183664	85.15897971	85.33348232	85.3244407	85.13233533	84.69965086	84.47811375	83.82324908	83.30476909	83.62695232	83.8897991	84.17161817	84.26983328	84.80634773	85.12987452	85.57828936	85.99544572	85.76078354	86.09104095	85.65960987	85.59031341	85.80661715	NA	NA	NA	NA	NA	NA	NA
P0424	81	812	812a	P0424	Fish_Cerrado_MG	2011	86.92112078	86.30091996	86.45301055	86.53055298	86.81660844	86.88212689	87.30625865	87.50845619	87.35534115	87.49409922	87.28374027	86.60744307	86.64385339	86.71908974	86.07988605	85.7653347	84.73137132	84.22831682	83.49612234	80.9636819	80.0814544	80.79406904	80.32912775	80.19435315	79.82765867	80.78934442	80.39485116	NA	NA	NA	NA	NA	NA	NA
P0425	81	811	811b	P0425	Fish_Cerrado_MG	2011	86.92112078	86.30091996	86.45301055	86.53055298	86.81660844	86.88212689	87.30625865	87.50845619	87.35534115	87.49409922	87.28374027	86.60744307	86.64385339	86.71908974	86.07988605	85.7653347	84.73137132	84.22831682	83.49612234	80.9636819	80.0814544	80.79406904	80.32912775	80.19435315	79.82765867	80.78934442	80.39485116	NA	NA	NA	NA	NA	NA	NA
P0427	82	821	821b	P0427	Fish_Cerrado_MG	2011	72.83035124	72.70922051	72.8786803	72.91143282	73.04169864	72.99389154	73.32762654	73.45388661	73.02702691	72.86316101	73.01041474	72.94761644	72.75137884	72.78320523	72.76507573	72.8235422	72.94098408	72.06249666	71.35648538	71.4535046	71.44168214	71.31373727	71.87628956	72.12865884	71.83999288	71.913719	72.33385239	NA	NA	NA	NA	NA	NA	NA
P0428	82	821	821c	P0428	Fish_Cerrado_MG	2011	72.83035124	72.70922051	72.8786803	72.91143282	73.04169864	72.99389154	73.32762654	73.45388661	73.02702691	72.86316101	73.01041474	72.94761644	72.75137884	72.78320523	72.76507573	72.8235422	72.94098408	72.06249666	71.35648538	71.4535046	71.44168214	71.31373727	71.87628956	72.12865884	71.83999288	71.913719	72.33385239	NA	NA	NA	NA	NA	NA	NA
P0441	77	772	772a	P0441	Fish_Cerrado_MG	2011	83.30518374	83.21725975	83.27883343	83.39451545	83.15726866	83.02546916	83.23933881	83.20724541	83.10912831	82.91189191	82.51539147	88.47991831	81.48693112	81.16420678	80.89731438	80.69209233	80.68656638	80.82461733	80.41692688	80.15895185	80.23519986	80.38560554	80.09786639	79.73808332	80.01648874	79.65374695	79.77887593	NA	NA	NA	NA	NA	NA	NA
P0444	76	762	762a	P0444	Fish_Cerrado_MG	2011	82.26111428	82.24774554	82.40234509	82.97290788	82.91529678	82.83757511	83.14976392	83.182021	83.00905877	82.8706189	82.57116414	82.26303951	82.07541745	81.91331005	81.49997567	81.5537565	80.94505888	81.11804706	80.49031498	80.10827865	80.196729	80.31759594	79.7581918	79.42717785	78.83064025	77.96513018	78.22242193	NA	NA	NA	NA	NA	NA	NA
P0445	77	772	772b	P0445	Fish_Cerrado_MG	2011	83.30518374	83.21725975	83.27883343	83.39451545	83.15726866	83.02546916	83.23933881	83.20724541	83.10912831	82.91189191	82.51539147	82.09390669	81.48693112	81.16420678	80.89731438	80.69209233	80.68656638	80.82461733	80.41692688	80.15895185	80.23519986	80.38560554	80.09786639	79.73808332	80.01648874	79.65374695	79.77887593	NA	NA	NA	NA	NA	NA	NA
P0450	77	771	771a	P0450	Fish_Cerrado_MG	2011	83.30518374	83.21725975	83.27883343	83.39451545	83.15726866	83.02546916	83.23933881	83.20724541	83.10912831	82.91189191	82.51539147	88.47991831	81.48693112	81.16420678	80.89731438	80.69209233	80.68656638	80.82461733	80.41692688	80.15895185	80.23519986	80.38560554	80.09786639	79.73808332	80.01648874	79.65374695	79.77887593	NA	NA	NA	NA	NA	NA	NA
P0455	76	762	762b	P0455	Fish_Cerrado_MG	2011	82.26111428	82.24774554	82.40234509	82.97290788	82.91529678	82.83757511	83.14976392	83.182021	83.00905877	82.8706189	82.57116414	82.26303951	82.07541745	81.91331005	81.49997567	81.5537565	80.94505888	81.11804706	80.49031498	80.10827865	80.196729	80.31759594	79.7581918	79.42717785	78.83064025	77.96513018	78.22242193	NA	NA	NA	NA	NA	NA	NA
P0461	76	761	761a	P0461	Fish_Cerrado_MG	2011	82.26111428	82.24774554	82.40234509	82.97290788	82.91529678	82.83757511	83.14976392	83.182021	83.00905877	82.8706189	82.57116414	82.26303951	82.07541745	81.91331005	81.49997567	81.5537565	80.94505888	81.11804706	80.49031498	80.10827865	80.196729	80.31759594	79.7581918	79.42717785	78.83064025	77.96513018	78.22242193	NA	NA	NA	NA	NA	NA	NA
P0472	88	882	882a	P0472	Fish_Cerrado_MG	2011	47.32462191	46.74120331	45.63367852	46.32153298	46.89084458	47.38048431	47.76019476	48.06791175	49.74934043	50.3118713	50.15960449	49.92935153	50.50015745	50.48678974	49.44622204	48.78573755	48.70583729	47.29801262	47.23333185	47.44508365	48.22791704	49.91160633	49.70053139	50.34525231	50.30321808	50.93859492	50.77911906	NA	NA	NA	NA	NA	NA	NA
P0474	85	852	852a	P0474	Fish_Cerrado_MG	2011	70.82908347	70.74929701	70.37824418	70.56511744	70.53112523	70.2675204	70.24917537	69.99813002	69.85478639	70.24799173	69.79399482	69.6230257	69.58489402	69.37855916	68.73846989	68.16856685	68.30934691	67.33216075	67.65490259	67.46386311	67.25199652	66.58681606	65.61376749	65.23358362	62.64210911	62.20139164	62.9507532	NA	NA	NA	NA	NA	NA	NA
P0476	89	891	891a	P0476	Fish_Cerrado_MG	2011	35.66431317	35.35217649	34.76311014	33.18021805	32.46063336	31.83599406	30.94600853	30.72487206	30.09794831	29.61790289	28.66607558	28.13710105	27.84516288	28.05005476	27.66650567	26.89809931	27.16689351	26.54426378	25.74859444	25.26935654	25.17019574	24.90682622	25.22460939	25.5217387	23.32115166	23.37038049	23.58635956	NA	NA	NA	NA	NA	NA	NA
P0477	86	861	861a	P0477	Fish_Cerrado_MG	2011	71.14262819	70.47420991	69.74537542	69.6068714	69.53037243	69.02028868	68.75562716	68.10328978	67.23734232	67.14562293	66.17113816	65.90383324	65.77253188	66.12546938	65.9931789	66.04166667	65.73032038	64.84105038	65.20311249	64.35774822	64.39011335	64.88772013	64.86318134	66.16712123	65.52325308	65.76823774	66.32890397	NA	NA	NA	NA	NA	NA	NA
P0478	90	901	901a	P0478	Fish_Cerrado_MG	2011	44.04634522	43.08579605	42.75827773	42.56004879	42.2432212	42.07731875	41.66135465	42.13676403	42.45598092	42.62680724	42.75512528	43.18317017	43.38582063	43.57838755	27.66650567	43.17501345	43.42545639	42.91814947	43.42054385	44.645573	45.66737754	46.19627566	45.76802976	45.08577514	44.92271122	44.28125256	44.41724811	NA	NA	NA	NA	NA	NA	NA
P0480	90	902	902a	P0480	Fish_Cerrado_MG	2011	44.04634522	43.08579605	42.75827773	42.56004879	42.2432212	42.07731875	41.66135465	42.13676403	42.45598092	42.62680724	42.75512528	43.18317017	43.38582063	43.57838755	43.28889513	43.17501345	43.42545639	42.91814947	43.42054385	44.645573	45.66737754	46.19627566	45.76802976	45.08577514	44.92271122	44.28125256	44.41724811	NA	NA	NA	NA	NA	NA	NA
P0481	85	851	851a	P0481	Fish_Cerrado_MG	2011	70.82908347	70.74929701	70.37824418	70.56511744	70.53112523	70.2675204	70.24917537	69.99813002	69.85478639	70.24799173	69.79399482	69.6230257	69.58489402	69.37855916	68.73846989	68.16856685	68.30934691	67.33216075	67.65490259	67.46386311	67.25199652	66.58681606	65.61376749	65.23358362	62.64210911	62.20139164	62.9507532	NA	NA	NA	NA	NA	NA	NA
P0482	88	881	881a	P0482	Fish_Cerrado_MG	2011	47.32462191	46.74120331	45.63367852	46.32153298	46.89084458	47.38048431	47.76019476	48.06791175	49.74934043	50.3118713	50.15960449	49.92935153	50.50015745	50.48678974	49.44622204	48.78573755	48.70583729	47.29801262	47.23333185	47.44508365	48.22791704	49.91160633	49.70053139	50.34525231	50.30321808	50.93859492	50.77911906	NA	NA	NA	NA	NA	NA	NA
P0486	85	852	852b	P0486	Fish_Cerrado_MG	2011	70.82908347	70.74929701	70.37824418	70.56511744	70.53112523	70.2675204	70.24917537	69.99813002	69.85478639	70.24799173	69.79399482	69.6230257	69.58489402	69.37855916	68.73846989	68.16856685	68.30934691	67.33216075	67.65490259	67.46386311	67.25199652	66.58681606	65.61376749	65.23358362	62.64210911	62.20139164	62.9507532	NA	NA	NA	NA	NA	NA	NA
P0489	89	892	892a	P0489	Fish_Cerrado_MG	2011	35.66431317	35.35217649	34.76311014	33.18021805	32.46063336	31.83599406	30.94600853	30.72487206	30.09794831	29.61790289	28.66607558	28.13710105	27.84516288	28.05005476	27.66650567	26.89809931	27.16689351	26.54426378	25.74859444	25.26935654	25.17019574	24.90682622	25.22460939	25.5217387	23.32115166	23.37038049	23.58635956	NA	NA	NA	NA	NA	NA	NA
