ID_Point,ID_File,ID_Name,Group,Biome,Latitude,Longitude,Name,Description,Icon,X.Deforestation,Altitude,Bio1,Bio2,Bio3,Bio4,Bio5,Bio6,Bio7,Bio8,Bio9,Bio10,Bio11,Bio12,Bio13,Bio14,Bio15,Bio16,Bio17,Bio18,Bio19,Density,Hand50,Hand100,Hand500,SA2001Tree,Slope,UTMZone,ClasseSolo,PercMA50m,PercMA100m,PercMA200m,PercMA500m,listabiomas
P1953,Macro_Cerrado_MG.xlsxP78,Macro_Cerrado_MG,Macr,Cerrado,-18.23946,-45.211537,TMMS3195,Macro_Cerrado_MG,160,23.61525705,776.82,222.14,129.37,69.43,1612.1,302.14,117.2,184.94,233.34,201,237.37,197.34,1283.86,264.09,4,86.14,723.38,15,541.81,34.8,21.73,258.29,219.76,258.29,4.21,4.43,23,Cambissolos Haplicos Tb Distroficos,0.53,0.57,0.72,0.79,CERRADO
P1954,Macro_Cerrado_MG.xlsxP79,Macro_Cerrado_MG,Macr,Cerrado,-18.627601,-44.957485,TMMS3962,Macro_Cerrado_MG,160,24.71876302,694.55,229.21,133,69.59,1792.02,309.12,118.71,190.41,242.92,204.92,247.12,202.42,1173.55,254.58,3,86.92,663.88,14,482.17,34,16.19,90.02,11.67,124.39,29.01,1.88,23,Latossolos Vermelhos Distroficos,0.77,0.66,0.58,0.48,CERRADO
P1955,Macro_Cerrado_MG.xlsxP80,Macro_Cerrado_MG,Macr,Cerrado,-19.148288,-45.436059,TMMS6757,Macro_Cerrado_MG,160,68.16232267,631.18,229.47,132,69,1717.07,309.33,118.36,190.97,244.47,208.33,246.36,203.33,1366.02,297.44,9.11,86,760.22,33.88,623.33,49.88,17.6,24.37,6.06,24.87,15.52,3.44,23,Cambissolos Haplicos Tb Distroficos,0.36,0.44,0.52,0.27,CERRADO
P1956,Macro_Cerrado_MG.xlsxP81,Macro_Cerrado_MG,Macr,Cerrado,-18.738912,-50.83651,SSMS0001,Macro_Cerrado_MG,160,76.41025641,617.74,233.55,122,71.72,1300.25,309.55,140.42,169.13,241.06,219.55,244.48,212.77,1570.83,280.17,18,71.35,760.07,59.1,412.12,86.17,16.91,138.29,210.89,138.29,14.95,3.83,22,Latossolos Vermelhos Distroficos,0.99,0.82,0.49,0.31,CERRADO
P1957,Macro_Cerrado_MG.xlsxP82,Macro_Cerrado_MG,Macr,Cerrado,-18.917234,-49.543502,SSMS0002,Macro_Cerrado_MG,160,71.64461248,565.54,241.1,127,70,1394.85,321.06,141.06,180,250.1,225.1,253.11,219.06,1367.06,265.9,8.95,78.05,703.79,28.95,339.74,56.9,18.29,79.89,62.07,79.89,8.85,3.81,22,Nitossolos Vermelhos Eutroficos,0.27,0.25,0.22,0.26,ATLANTIC FOREST
P1958,Macro_Cerrado_MG.xlsxP83,Macro_Cerrado_MG,Macr,Cerrado,-18.358483,-49.362826,SSMS0008,Macro_Cerrado_MG,160,54.05405405,671.35,236.11,127,68.63,1436.86,316.11,131.74,184.37,245.74,222.73,248.11,214.1,1286.16,248.89,5.63,80.37,672.42,22.63,324.05,50.63,11.48,138.42,171.33,220.59,9.69,2.76,22,Latossolos Vermelhos Distroferricos,0.93,0.84,0.55,0.54,CERRADO
P1959,Macro_Cerrado_MG.xlsxP84,Macro_Cerrado_MG,Macr,Cerrado,-19.051181,-50.3352,SSMS0010,Macro_Cerrado_MG,160,54.48802316,475.6,244.11,124.17,72,1424.29,320.95,148.89,172.06,253.11,227.06,256.11,221.11,1454.27,274.94,15,75,724.93,46.94,363.7,73.94,21.59,45.97,75.57,73.68,13.12,2.39,22,Latossolos Vermelhos Distroficos,0.51,0.51,0.44,0.19,ATLANTIC FOREST
P1960,Macro_Cerrado_MG.xlsxP85,Macro_Cerrado_MG,Macr,Cerrado,-18.715742,-50.64332,SSMS0014,Macro_Cerrado_MG,160,57.45721271,535.94,242.03,122.96,72,1269.64,317.87,148.03,169.84,249.03,228.87,252.9,222.03,1518.76,278,16,73.87,745.39,51,392.39,78,21.69,74.07,115.64,134.21,11.95,5.01,22,Latossolos Vermelhos Distroficos,0.64,0.38,0.37,0.21,ATLANTIC FOREST
P1961,Macro_Cerrado_MG.xlsxP86,Macro_Cerrado_MG,Macr,Cerrado,-18.484061,-49.779055,SSMS0028,Macro_Cerrado_MG,160,58.02047782,466.43,247.68,125,70,1339.97,325.74,148.38,177.36,255.68,236.38,258.74,227.38,1374.68,266.62,9,79,707.24,27.32,345.88,55.32,12.22,10.78,18.99,63.52,7.21,2.12,22,Latossolos Vermelhos Distroferricos,1,1,0.99,0.9,ATLANTIC FOREST
P1962,Macro_Cerrado_MG.xlsxP87,Macro_Cerrado_MG,Macr,Cerrado,-18.802647,-49.848651,SSMS0029,Macro_Cerrado_MG,160,69.68986657,446.67,248.43,125.2,71,1353.5,325.63,150.53,175.1,255.96,233.53,259.63,226.43,1412.87,275.04,10.47,78,722.89,32.04,351.75,59.47,18.15,13.01,31.28,36.65,32.04,2.84,22,Latossolos Vermelhos Distroferricos,0.15,0.17,0.22,0.2,ATLANTIC FOREST
P1963,Macro_Cerrado_MG.xlsxP88,Macro_Cerrado_MG,Macr,Cerrado,-18.545565,-50.588555,SSMS0031,Macro_Cerrado_MG,160,49.69450102,536.62,241.98,122,71.3,1275.5,317.98,148.04,169.94,248.98,229.54,252.98,221.98,1535.61,277.26,14,74,757.06,47.52,405.56,73.76,17.18,55.35,77.64,84.83,17.77,4.32,22,Latossolos Vermelhos Distroferricos,0.71,0.33,0.27,0.13,ATLANTIC FOREST
P1964,Macro_Cerrado_MG.xlsxP89,Macro_Cerrado_MG,Macr,Cerrado,-19.0268,-49.907848,SSMS0033,Macro_Cerrado_MG,160,63.95418927,498.79,245.82,125,71.96,1415.13,322.82,149.78,173.04,254.62,228.78,257.82,222.82,1437.83,278.18,11,77,730.39,35,358.24,62,12.73,35.24,21.2,33.81,15.03,0.8,22,Argissolos Vermelhos Distroficos,0,0.03,0.04,0.04,CERRADO
P1965,Macro_Cerrado_MG.xlsxP90,Macro_Cerrado_MG,Macr,Cerrado,-18.853208,-50.658665,SSMS0035,Macro_Cerrado_MG,160,41.85629231,508.96,241.25,123,71.04,1346.99,318.12,146.85,171.27,249.25,226.8,253.12,219.85,1504.8,277.64,17,73.36,735.63,52.64,383.83,80.56,9.41,38.15,23.33,109.96,14.11,2.32,22,Latossolos Vermelhos Distroficos,0.99,0.84,0.55,0.23,ATLANTIC FOREST
P1966,Macro_Cerrado_MG.xlsxP91,Macro_Cerrado_MG,Macr,Cerrado,-18.825997,-49.697588,SSMS0037,Macro_Cerrado_MG,160,61.41714286,540.42,244.5,126,71,1372.12,323.01,146.01,177,252.5,230.54,256.5,222.96,1410.9,274.53,10,78,722,30,351.92,58,16.43,48.42,69.58,94.92,55.38,2.93,22,Latossolos Vermelhos Distroferricos,0.61,0.33,0.41,0.4,CERRADO
P1967,Macro_Cerrado_MG.xlsxP92,Macro_Cerrado_MG,Macr,Cerrado,-18.96551,-50.049388,SSMS0038,Macro_Cerrado_MG,160,66.04883265,495.22,244.04,124.68,72.04,1350.47,320.92,149.08,171.84,252.04,228.04,256.04,222.08,1469.5,280.96,12,76.04,738.05,37.96,369.37,64.96,20.95,11.7,68.35,57.54,13.24,2.46,22,Latossolos Vermelhos Distroficos,0.75,0.76,0.39,0.27,CERRADO
P1968,Macro_Cerrado_MG.xlsxP93,Macro_Cerrado_MG,Macr,Cerrado,-18.347074,-49.626239,SSMS0044,Macro_Cerrado_MG,160,60.04192323,488.68,246.26,126,69.01,1417.91,325.87,144.26,181.61,254.26,234.62,258.25,225.26,1309.96,255.37,7,80,683.48,24,328.23,126.61,28.62,37.51,22.96,37.51,18.21,3.2,22,Latossolos Vermelhos Distroferricos,0.76,0.53,0.33,0.14,ATLANTIC FOREST
P1969,Macro_Cerrado_MG.xlsxP94,Macro_Cerrado_MG,Macr,Cerrado,-18.206769,-50.033928,SSMS0051,Macro_Cerrado_MG,160,44.71264368,523.19,244.91,123,70,1325.63,321.83,146.93,174.91,251.91,233.93,255.93,224.91,1444.29,267,10,77,721,32,379,148,12.79,80.06,112.96,80.06,14.89,1.97,22,Latossolos Vermelhos Distroferricos,1,0.86,0.44,0.2,CERRADO
P1970,Macro_Cerrado_MG.xlsxP95,Macro_Cerrado_MG,Macr,Cerrado,-18.971853,-49.698615,SSMS0053,Macro_Cerrado_MG,160,84.83516484,567.74,242.14,126,71,1379,320.27,144.27,176,250.87,226.27,253.27,219.87,1422.64,275.13,11,77.4,724.26,33,354.99,60.13,17.66,83.03,97.45,114.79,21.48,1.85,22,Latossolos Vermelhos Distroferricos,1,0.9,0.67,0.51,CERRADO
P1971,Macro_Cerrado_MG.xlsxP96,Macro_Cerrado_MG,Macr,Cerrado,-18.978819,-49.911257,SSMS0057,Macro_Cerrado_MG,160,57.74058577,549.99,244,125,72.1,1368.39,321,148.29,172.71,251.65,227.19,256,222,1458.36,280.81,11,77,736.81,35,365.27,63,12.48,94.2,80.9,94.2,8.15,2.26,22,Latossolos Vermelhos Distroficos,0.83,0.38,0.15,0.14,CERRADO
P1972,Macro_Cerrado_MG.xlsxP97,Macro_Cerrado_MG,Macr,Cerrado,-18.37295,-50.552328,SSMS0059,Macro_Cerrado_MG,160,59.03614458,546.74,242.97,121.64,71,1244.94,318.85,148.97,169.88,249.85,231.97,253.61,223.97,1534.86,275.12,13,75,761.62,44.03,410.65,69.76,12.26,13.05,19.51,106.24,21.44,2.82,22,Argissolos Vermelho-Amarelos Distroficos,0.58,0.35,0.25,0.23,CERRADO
P1973,Macro_Cerrado_MG.xlsxP98,Macro_Cerrado_MG,Macr,Cerrado,-18.67669,-49.629878,SSMS0073,Macro_Cerrado_MG,160,71.46349983,510.82,245.49,125.52,69.45,1378,324.57,144.97,179.6,253.91,232.97,256.68,224.08,1373.36,269.17,8.48,78.52,709.24,27.85,341.35,55.85,19.09,51.43,36.47,109.91,9.94,1.92,22,Latossolos Vermelhos Distroferricos,0,0.09,0.27,0.12,CERRADO
P1974,Macro_Cerrado_MG.xlsxP99,Macro_Cerrado_MG,Macr,Cerrado,-18.716668,-50.781318,SSMS0078,Macro_Cerrado_MG,160,40.06376196,502.27,242.99,122,71,1278.64,319.57,148.99,170.58,250.59,229.58,253.99,222.99,1518.07,277,17,73,743.84,54,390.84,81,25.95,21.67,35.86,21.67,16.03,3.13,22,Latossolos Vermelhos Distroficos,0,0.11,0.43,0.38,CERRADO
P1975,Macro_Cerrado_MG.xlsxP100,Macro_Cerrado_MG,Macr,Cerrado,-18.788982,-50.661338,SSMS0094,Macro_Cerrado_MG,160,52.18978102,480.01,242.46,123,71.53,1327.5,318.93,148.46,170.47,249.93,227.93,253.93,221.66,1508.58,277.47,16.07,73.93,739.36,52.07,386.95,79.07,19.82,56.07,74.67,56.07,15.21,2.09,22,Latossolos Vermelhos Distroficos,0.68,0.59,0.58,0.4,ATLANTIC FOREST
P1976,Macro_Cerrado_MG.xlsxP101,Macro_Cerrado_MG,Macr,Cerrado,-18.837014,-50.005729,SSMS0105,Macro_Cerrado_MG,160,75.01234568,424.18,248.77,125,71.42,1344.67,326.35,152.7,173.66,256.5,234.08,260.77,227.28,1430.1,276.23,11,77.22,726.74,35,357.43,62,22.01,6.31,7.58,6.31,18.23,3.78,22,Latossolos Vermelhos Distroferricos,0.3,0.43,0.45,0.36,CERRADO
P1977,Macro_Cerrado_MG.xlsxP102,Macro_Cerrado_MG,Macr,Cerrado,-19.036516,-49.962024,SSMS0129,Macro_Cerrado_MG,160,71.03566391,485.34,245.28,125,71.18,1398.87,322.1,148.28,173.82,253.18,227.28,257.02,222.38,1451.23,279.72,12,76.28,734.44,37,361.44,63.9,14.61,21.84,30.69,28.75,14.25,1.44,22,Latossolos Vermelhos Distroficos,0.01,0.21,0.51,0.36,CERRADO
P1978,Macro_Cerrado_MG.xlsxP103,Macro_Cerrado_MG,Macr,Cerrado,-19.070845,-49.635855,SSMS0133,Macro_Cerrado_MG,160,50.26606631,515.58,242.55,127,71,1469.31,321.55,143.55,178,252.48,224.48,254.55,218.62,1386.01,269.04,10,78,711.08,31.93,344.02,58.93,24.33,16.34,25.83,39.88,15.41,2.43,22,Latossolos Vermelhos Distroferricos,1,1,1,0.9,CERRADO
P1979,Macro_Cerrado_MG.xlsxP104,Macro_Cerrado_MG,Macr,Cerrado,-18.301666,-49.929642,SSMS0144,Macro_Cerrado_MG,160,40.30140982,479.42,247.07,124,70,1353.59,324.17,148.07,176.11,255,236.07,258.67,227,1403.74,265.5,9,78,712.01,29,361.33,141.5,11.5,26.2,9.93,32.22,14.62,2.25,22,Latossolos Vermelhos Distroferricos,1,1,0.85,0.78,CERRADO
P1980,Macro_Cerrado_MG.xlsxP105,Macro_Cerrado_MG,Macr,Cerrado,-18.983432,-49.775918,SSMS0149,Macro_Cerrado_MG,160,64.67546362,464.66,244,126,71,1403.07,323,147,176,253,228,256,222,1424.7,276,11,77.94,725.94,33,354.88,60,22.35,0.05,32.19,0.05,9.69,3.59,22,Latossolos Vermelhos Distroficos,0.8,0.45,0.24,0.14,CERRADO
P1981,Macro_Cerrado_MG.xlsxP106,Macro_Cerrado_MG,Macr,Cerrado,-18.921649,-50.099015,SSMS0150,Macro_Cerrado_MG,160,57.06576728,494.8,244.13,124.41,72,1349.67,320.97,148.88,172.09,252.01,228.13,256.13,222.13,1475.25,280.87,12,76,739.04,38.72,372.33,65.72,21,5.79,35.35,95.8,12.26,2.94,22,Latossolos Vermelhos Distroficos,1,0.98,0.81,0.45,CERRADO
P1982,Macro_Cerrado_MG.xlsxP107,Macro_Cerrado_MG,Macr,Cerrado,-18.815326,-49.509325,SSMS0157,Macro_Cerrado_MG,160,83.62720403,615.47,237.87,126.82,69.83,1392.04,318.81,137.82,180.99,247.63,223.82,250.04,216.82,1385.69,268.32,9,78,709.77,29,346.77,57.17,7.62,36.23,32.87,159.5,17.07,1.34,22,Latossolos Vermelhos Distroficos,0.73,0.62,0.49,0.48,CERRADO
P1983,Macro_Cerrado_MG.xlsxP108,Macro_Cerrado_MG,Macr,Cerrado,-18.598374,-50.499237,SSMS0175,Macro_Cerrado_MG,160,35.17126149,502.11,242.86,122.58,71.36,1279.14,318.91,148.63,170.28,249.91,230.27,253.91,223.27,1518.57,277.2,14,74.8,748.43,45.94,397.21,72,20.9,66.33,102.55,88.65,6.11,2.74,22,Latossolos Vermelhos Distroficos,0.81,0.6,0.34,0.16,ATLANTIC FOREST
P1984,Macro_Cerrado_MG.xlsxP109,Macro_Cerrado_MG,Macr,Cerrado,-18.381506,-50.66058,SSMS0191,Macro_Cerrado_MG,160,44.35512059,581.63,241.97,121,72,1218.93,316.97,148.97,168,248.06,230.97,251.97,223.06,1552.26,277.24,14,74,768.92,48,417.02,73,12.79,51.73,89.38,84.07,9.84,3.37,22,Latossolos Vermelhos Distroferricos,0,0.1,0.3,0.49,CERRADO
P1985,Macro_Cerrado_MG.xlsxP110,Macro_Cerrado_MG,Macr,Cerrado,-19.038842,-49.961385,SSMS0193,Macro_Cerrado_MG,160,41.95568401,491.65,245.2,125,71.07,1393.18,322.13,148.2,173.93,253.07,227.2,256.69,222.33,1451.67,279.8,12,76.2,734.6,37,361.6,63.87,14.1,26.89,33.2,35.06,13.52,1.79,22,Latossolos Vermelhos Distroficos,0.84,0.8,0.79,0.44,CERRADO
P1986,Macro_Cerrado_MG.xlsxP111,Macro_Cerrado_MG,Macr,Cerrado,-18.244817,-50.097041,SSMS0199,Macro_Cerrado_MG,160,64.01255148,435.81,249.48,123,70,1333.95,326.48,151.82,174.66,257.17,238.82,260.82,229.48,1423.72,266,10,78,716,32,370.01,87.08,16.03,10.19,27.28,23.15,11.84,1.82,22,Latossolos Vermelhos Distroferricos,0.93,0.78,0.6,0.44,CERRADO
P1987,Macro_Cerrado_MG.xlsxP112,Macro_Cerrado_MG,Macr,Cerrado,-18.952621,-49.784595,SSMS0213,Macro_Cerrado_MG,160,60.27758257,500.84,246.96,126,71.01,1363.36,324.95,148.97,175.97,254.96,230.96,257.96,224.96,1408,274.04,10.01,77.99,721.09,32.01,349.1,60.01,20.71,48.33,43.17,48.33,11.65,4.85,22,Latossolos Vermelhos Distroferricos,0.04,0.07,0.08,0.12,CERRADO
P1988,Macro_Cerrado_MG.xlsxP113,Macro_Cerrado_MG,Macr,Cerrado,-18.516012,-50.530987,SSMS0351,Macro_Cerrado_MG,160,72.10940738,456.19,245.94,122,71,1276.52,321.55,151.44,170.1,253.5,233.44,256.55,226.44,1505.14,275,13.95,75.05,745.67,44.95,393.67,71.45,23.79,2.91,6.1,2.91,9.91,3.29,22,Latossolos Vermelhos Distroferricos,0.82,0.64,0.54,0.3,ATLANTIC FOREST
P1989,Macro_Cerrado_MG.xlsxP114,Macro_Cerrado_MG,Macr,Cerrado,-18.607347,-49.586721,SSMS0408,Macro_Cerrado_MG,160,41.29188318,518.2,245.99,126,69.65,1394.47,325.54,144.99,180.55,254.2,234.1,257.3,225.2,1330.02,261.94,7.11,79.86,693.1,25.11,329.62,132.6,19.12,99.82,99.32,115.82,23.46,2.04,22,Latossolos Vermelhos Distroferricos,0.76,0.42,0.26,0.18,ATLANTIC FOREST
P1990,Macro_Cerrado_MG.xlsxP115,Macro_Cerrado_MG,Macr,Cerrado,-18.361706,-50.376934,SSMS0411,Macro_Cerrado_MG,160,55.25830258,511.7,243.1,122,71,1272.35,319.1,149.1,170,250.06,232.48,254.1,224.45,1515.31,274.31,12,75.03,751.44,40.62,403.35,98.32,14.37,2.71,1.79,2.71,11.79,1.11,22,Latossolos Vermelhos Distroferricos,1,0.93,0.76,0.7,ATLANTIC FOREST
P1991,Macro_Cerrado_MG.xlsxP116,Macro_Cerrado_MG,Macr,Cerrado,-18.40807,-50.66289,SSMS0447,Macro_Cerrado_MG,160,65.07220217,543.36,241.47,121,72,1238.72,316.47,148.47,168,248.47,230.44,252.44,222.86,1549.02,276.94,14,74.36,767.03,47.58,414.7,72.98,15.58,13.46,54.98,45.8,8.54,4.62,22,Latossolos Vermelhos Distroferricos,1,0.98,0.78,0.6,CERRADO
P1992,Macro_Cerrado_MG.xlsxP117,Macro_Cerrado_MG,Macr,Cerrado,-18.678515,-49.61216,SSMS1000,Macro_Cerrado_MG,160,42.66100033,507.71,244.95,126,69.71,1388.98,324.7,144.23,180.47,253.41,232.66,256.7,223.95,1368.24,268.36,8.71,79,707.17,27.59,339.88,55.77,15.65,19.18,41.76,106.8,18.93,1.1,22,Latossolos Vermelhos Distroferricos,0.94,0.83,0.83,0.64,CERRADO
P1993,Macro_Cerrado_MG.xlsxP118,Macro_Cerrado_MG,Macr,Cerrado,-18.960155,-49.470701,SSMS4173,Macro_Cerrado_MG,160,72.04968944,517.98,240.08,128,70,1448.98,320.08,138.95,181.14,250.08,223.08,251.97,216.63,1343.7,261.1,8,78.94,694.43,28.75,333.38,56.75,22.56,7.17,41,7.17,11.33,3.12,22,Nitossolos Vermelhos Eutroficos,0.62,0.44,0.49,0.58,CERRADO
P1994,Macro_Cerrado_MG.xlsxP119,Macro_Cerrado_MG,Macr,Cerrado,-18.491722,-49.48044,SSMS4330,Macro_Cerrado_MG,160,79.12143398,464.89,247.49,127,69,1445.4,327.49,143.49,184,255.97,233.49,259.49,225,1232.11,246,4,82,658.51,20,302.55,48.52,14.77,43.95,41.63,48.07,8.12,2.96,22,Latossolos Vermelhos Distroferricos,0.82,0.65,0.6,0.37,CERRADO
P1995,Macro_Cerrado_MG.xlsxP120,Macro_Cerrado_MG,Macr,Cerrado,-19.30691,-47.54267,RENP0008,Macro_Cerrado_MG,160,62.75419067,921.81,206.06,115.01,68.01,1657.44,275.88,108.88,167,218.89,184.06,220.83,180.07,1537.71,291.99,11,79,792.92,37,674.94,61.99,13.71,2.34,1.79,26.46,16.4,4.39,23,Latossolos Vermelhos Distroficos,0.31,0.39,0.31,0.35,CERRADO
P1996,Macro_Cerrado_MG.xlsxP121,Macro_Cerrado_MG,Macr,Cerrado,-19.359346,-47.216859,RENP0012,Macro_Cerrado_MG,160,7.051427205,903.2,206.27,114.76,68,1720.84,275.5,108.52,166.98,219.5,182.5,221.5,179.52,1589.04,304.26,12.1,78.76,818.74,41.1,699.62,63.34,19.01,49.66,71.88,49.66,24.18,5.74,23,Cambissolos Haplicos Tb Distroficos,0.71,0.79,0.62,0.55,CERRADO
P1997,Macro_Cerrado_MG.xlsxP122,Macro_Cerrado_MG,Macr,Cerrado,-19.210689,-46.991532,RENP0016,Macro_Cerrado_MG,160,4.924116376,990.37,211.74,115.26,68,1663.77,283.79,115.47,168.31,223.74,187.74,227,185.74,1546.75,305.53,10,80.21,807.74,41,665.54,57.74,20.17,117.26,113.41,191.96,2.69,8.89,23,Cambissolos Haplicos Tb Distroficos,0.77,0.81,0.89,0.88,CERRADO
P1998,Macro_Cerrado_MG.xlsxP123,Macro_Cerrado_MG,Macr,Cerrado,-19.233173,-47.216063,RENP0028,Macro_Cerrado_MG,160,34.40048972,866.23,210.49,114.76,68,1703.45,280.5,113.48,167.02,223.25,186,225.5,183.73,1544.53,297.51,11,80,804.01,37.24,672.01,57.48,23.3,51.19,87.71,51.19,23.57,4.94,23,Cambissolos Haplicos Tb Distroficos,1,0.91,0.65,0.53,CERRADO
P1999,Macro_Cerrado_MG.xlsxP124,Macro_Cerrado_MG,Macr,Cerrado,-19.445977,-46.890222,RENP0047,Macro_Cerrado_MG,160,39.45490841,954.18,204.32,115.32,68.35,1621.28,275.97,108.68,167.29,216.97,183.17,219.64,179.17,1612.07,312.32,14,76.65,829.15,62.03,719.38,80.03,13.43,83.85,118.09,109.44,16.44,3.09,23,Latossolos Vermelhos Distroficos,0.89,0.78,0.58,0.55,CERRADO
P2000,Macro_Cerrado_MG.xlsxP125,Macro_Cerrado_MG,Macr,Cerrado,-19.401523,-47.647527,RENP0052,Macro_Cerrado_MG,160,42.3697761,899.97,212.81,118.47,69,1668.6,284.25,113.42,170.83,225.41,191.5,227.33,186.41,1522.25,291.61,10.53,78.91,783.92,36.78,709.8,62.86,18.14,56.87,24.25,56.87,14.79,6.33,23,Nitossolos Vermelhos Eutroficos,0.76,0.77,0.69,0.47,CERRADO
P2001,Macro_Cerrado_MG.xlsxP126,Macro_Cerrado_MG,Macr,Cerrado,-19.163647,-47.051648,RENP0054,Macro_Cerrado_MG,160,20.27454237,944.39,211.41,114.39,68.38,1645.42,283.03,116.39,166.64,223.03,187.8,227.02,185.78,1542.13,302.97,9.62,80.02,803.56,38.6,665.8,56.58,29,97.8,119.77,143.56,12.86,5.79,23,Latossolos Vermelhos Distroficos,1,0.91,0.83,0.61,CERRADO
P2002,Macro_Cerrado_MG.xlsxP127,Macro_Cerrado_MG,Macr,Cerrado,-19.017454,-46.872687,RENP0055,Macro_Cerrado_MG,160,67.53025907,936.68,216.92,114.03,68.04,1504.86,290.88,124.89,165.99,225.89,195.89,231.92,193.89,1501.51,300.04,7.07,81,785.12,34.15,645.12,48.69,11.18,1.14,16.32,60.51,13.11,3.7,23,Latossolos Vermelhos Distroficos,0.91,0.66,0.45,0.35,CERRADO
P2003,Macro_Cerrado_MG.xlsxP128,Macro_Cerrado_MG,Macr,Cerrado,-19.126141,-47.034047,RENP0075,Macro_Cerrado_MG,160,5.282175375,912.78,213.06,114.99,68.81,1632.11,285.17,118.88,166.28,224.97,190.08,228.97,188.07,1526.47,301.01,9,80.19,797.05,37.02,659.85,53.92,17.61,77.76,93.57,111.59,19.64,2.37,23,Latossolos Vermelhos Distroficos,1,1,0.83,0.36,CERRADO
P2004,Macro_Cerrado_MG.xlsxP129,Macro_Cerrado_MG,Macr,Cerrado,-19.309391,-47.256407,RENP0092,Macro_Cerrado_MG,160,55.31796141,940.27,205.16,114,68,1677.62,274.53,108.53,166,218.16,182.05,220.16,178.89,1579.56,299.88,12,79,813.83,39.47,685.31,62,13.2,82.13,101.5,125.59,9.87,6.75,23,Cambissolos Haplicos Tb Distroficos,0.95,0.72,0.6,0.57,CERRADO
P2005,Macro_Cerrado_MG.xlsxP130,Macro_Cerrado_MG,Macr,Cerrado,-19.266675,-46.819856,RENP0095,Macro_Cerrado_MG,160,46.13380206,948.16,211.79,116,68,1603.66,284.99,115,169.99,222.99,189.79,227.19,186.79,1544.22,306.21,11,79.2,806.41,47,655.2,63,20.05,109.26,102.68,109.71,13.66,4.11,23,Cambissolos Haplicos Tb Distroficos,0.85,0.55,0.35,0.28,CERRADO
P2006,Macro_Cerrado_MG.xlsxP131,Macro_Cerrado_MG,Macr,Cerrado,-19.109999,-47.084211,RENP0096,Macro_Cerrado_MG,160,27.76695106,901.91,214.17,114.24,68,1631.03,286.23,119.23,167,225.18,191.17,230.15,188.99,1519.15,298.77,9,81,794.55,35,659.53,52.76,22.9,90.17,65.73,100.72,15.38,5.37,23,Latossolos Vermelhos Distroficos,0.86,0.79,0.8,0.63,CERRADO
P2007,Macro_Cerrado_MG.xlsxP132,Macro_Cerrado_MG,Macr,Cerrado,-18.971221,-47.278277,RENP0097,Macro_Cerrado_MG,160,54.05788089,958.45,211.05,112.53,68,1628.28,282.16,117.94,164.23,223.05,188.53,226.16,185.16,1498.74,287.36,8,81.11,782.31,30.36,658.1,49.77,11.69,84.58,113.6,156.5,19.27,6.45,23,Latossolos Vermelhos Distroficos,1,0.98,0.79,0.58,CERRADO
P2008,Macro_Cerrado_MG.xlsxP133,Macro_Cerrado_MG,Macr,Cerrado,-19.205965,-47.036349,RENP100,Macro_Cerrado_MG,160,20.31689528,942.89,212.75,115,68,1693.76,285.57,116.62,168.94,225.7,189.62,228.75,186.62,1536.07,303.25,10,80.62,804.19,39,664.32,56.25,23.4,128.12,100.54,128.12,14.2,5.03,23,Cambissolos Haplicos Tb Distroficos,0.81,0.78,0.83,0.87,CERRADO
P2009,Macro_Cerrado_MG.xlsxP134,Macro_Cerrado_MG,Macr,Cerrado,-19.306197,-47.120973,RENP0108,Macro_Cerrado_MG,160,24.00392207,934.58,206.3,114.82,68.34,1693.34,276.3,109.34,166.96,219.3,183,222.3,180.48,1588.65,308.91,12,79,821.91,43,684.52,63,18.24,96.66,93.75,96.66,29.1,3.31,23,Latossolos Vermelhos Distroficos,1,0.98,0.76,0.41,CERRADO
P2010,Macro_Cerrado_MG.xlsxP135,Macro_Cerrado_MG,Macr,Cerrado,-19.641696,-47.472508,RENP0110,Macro_Cerrado_MG,160,34.5468352,920.56,202.02,113.01,68.99,1583.07,271.03,108,163.04,215.01,183.01,216.01,177.54,1616.91,296.99,11.99,77,812.98,42,802.23,73,16.15,31.71,58.9,31.71,12.53,6.51,23,Nitossolos Vermelhos Eutroficos,1,0.87,0.71,0.52,CERRADO
P2011,Macro_Cerrado_MG.xlsxP136,Macro_Cerrado_MG,Macr,Cerrado,-18.886268,-47.142019,RENP0112,Macro_Cerrado_MG,160,51.84215553,952.18,214.29,112,68.71,1571.42,286.24,124,162.24,226.1,193.29,229.57,189.86,1488.55,291.85,7,81.29,777.57,28.85,651.71,46.85,8.93,83.72,72.45,146.08,9.45,5.11,23,Latossolos Vermelhos Distroficos,0.73,0.56,0.58,0.37,CERRADO
P2012,Macro_Cerrado_MG.xlsxP137,Macro_Cerrado_MG,Macr,Cerrado,-19.020518,-47.366036,RENP0128,Macro_Cerrado_MG,160,29.70584093,900.29,212.49,114.33,68,1677.49,283.63,117.31,166.33,224.63,188.75,227.63,186.16,1477.76,280.37,9,81.33,775.4,29.25,653.29,50,10.39,51.94,74.66,104.19,12.67,2.87,23,Cambissolos Haplicos Tb Distroficos,0.93,0.64,0.42,0.37,CERRADO
